case:concept:name,time:timestamp,concept:name,Session
206,2019-03-05 15:16:35,insertValue_address_Web,206
206,2019-03-05 15:16:47,insertValue_country_Web,206
206,2019-03-05 15:16:59,openFile_Excel,206
206,2019-03-05 15:17:10,copy_address_Web,206
206,2019-03-05 15:17:19,paste_Excel_5_A,206
206,2019-03-05 15:17:20,clickButton_ConfirmWithFile_Web,206
206,2019-03-05 15:17:22,saveFile_save_Excel,206
206,2019-03-05 15:17:25,clickButton_ConfirmWithFile_Web,206
207,2019-03-05 15:17:38,clickButton_Clients_Web,207
207,2019-03-05 15:17:39,insertValue_clientID_Web,207
207,2019-03-05 15:17:54,pressKey_Web,207
207,2019-03-05 15:17:57,clickButton_update_Web,207
207,2019-03-05 15:18:00,insertValue_address_Web,207
207,2019-03-05 15:18:14,insertValue_country_Web,207
207,2019-03-05 15:18:18,openFile_Excel,207
207,2019-03-05 15:18:29,copy_address_Web,207
207,2019-03-05 15:18:33,paste_Excel_5_A,207
207,2019-03-05 15:18:35,saveFile_save_Excel,207
207,2019-03-05 15:18:37,clickButton_ConfirmWithFile_Web,207
208,2019-03-05 14:59:49,insertValue_clientID_Web,208
208,2019-03-05 15:18:50,clickButton_Clients_Web,208
208,2019-03-05 15:18:54,insertValue_clientID_Web,208
208,2019-03-05 15:19:03,pressKey_Web,208
208,2019-03-05 15:19:04,clickButton_update_Web,208
208,2019-03-05 15:19:09,insertValue_address_Web,208
208,2019-03-05 15:19:15,insertValue_country_Web,208
208,2019-03-05 15:19:20,openFile_Excel,208
208,2019-03-05 15:19:34,copy_address_Web,208
208,2019-03-05 15:19:36,paste_Excel_5_A,208
208,2019-03-05 15:19:38,saveFile_save_Excel,208
209,2019-03-05 15:19:51,clickButton_Clients_Web,209
209,2019-03-05 15:19:54,insertValue_clientID_Web,209
209,2019-03-05 15:20:05,pressKey_Web,209
209,2019-03-05 15:20:08,clickButton_update_Web,209
209,2019-03-05 15:20:12,insertValue_address_Web,209
209,2019-03-05 15:20:12,insertValue_country_Web,209
209,2019-03-05 15:20:21,clickButton_UnbindFile_Web,209
209,2019-03-05 15:20:26,clickButton_OK_Web,209
209,2019-03-05 15:20:30,clickButton_Confirm_Web,209
210,2019-03-05 15:20:45,clickButton_Clients_Web,210
210,2019-03-05 15:20:49,insertValue_clientID_Web,210
210,2019-03-05 15:20:49,pressKey_Web,210
210,2019-03-05 15:20:51,clickButton_update_Web,210
210,2019-03-05 15:21:04,insertValue_country_Web,210
210,2019-03-05 15:21:19,openFile_Excel,210
210,2019-03-05 15:21:24,copy_address_Web,210
210,2019-03-05 15:21:30,paste_Excel_5_A,210
210,2019-03-05 15:21:32,saveFile_save_Excel,210
210,2019-03-05 15:21:35,clickButton_ConfirmWithFile_Web,210
211,2019-03-05 15:21:49,clickButton_Clients_Web,211
211,2019-03-05 15:21:51,insertValue_clientID_Web,211
211,2019-03-05 15:21:59,pressKey_Web,211
211,2019-03-05 15:22:04,clickButton_update_Web,211
211,2019-03-05 15:22:06,insertValue_address_Web,211
211,2019-03-05 15:22:17,clickButton_UnbindFile_Web,211
211,2019-03-05 15:22:21,clickButton_OK_Web,211
211,2019-03-05 15:22:21,clickButton_Confirm_Web,211
212,2019-03-05 15:22:34,clickButton_Clients_Web,212
212,2019-03-05 15:22:46,pressKey_Web,212
212,2019-03-05 15:22:49,clickButton_update_Web,212
212,2019-03-05 15:22:50,insertValue_address_Web,212
212,2019-03-05 15:22:59,insertValue_country_Web,212
212,2019-03-05 15:23:07,clickButton_UnbindFile_Web,212
212,2019-03-05 15:23:11,clickButton_OK_Web,212
212,2019-03-05 15:23:15,clickButton_Confirm_Web,212
213,2019-03-05 15:23:27,clickButton_Clients_Web,213
213,2019-03-05 15:23:30,insertValue_clientID_Web,213
213,2019-03-05 15:23:36,pressKey_Web,213
213,2019-03-05 15:23:39,clickButton_update_Web,213
213,2019-03-05 15:23:41,insertValue_address_Web,213
213,2019-03-05 15:23:51,insertValue_country_Web,213
213,2019-03-05 15:23:59,openFile_Excel,213
213,2019-03-05 15:24:08,copy_address_Web,213
213,2019-03-05 15:24:09,paste_Excel_5_A,213
213,2019-03-05 15:24:12,saveFile_save_Excel,213
213,2019-03-05 15:24:15,clickButton_ConfirmWithFile_Web,213
214,2019-03-05 15:24:28,clickButton_Clients_Web,214
214,2019-03-05 15:24:31,insertValue_clientID_Web,214
214,2019-03-05 15:24:47,clickButton_update_Web,214
214,2019-03-05 15:24:49,insertValue_address_Web,214
214,2019-03-05 15:24:51,insertValue_country_Web,214
214,2019-03-05 15:24:59,clickButton_UnbindFile_Web,214
214,2019-03-05 15:25:03,clickButton_OK_Web,214
214,2019-03-05 15:25:07,clickButton_Confirm_Web,214
215,2019-03-05 15:25:19,clickButton_Clients_Web,215
215,2019-03-05 15:25:22,insertValue_clientID_Web,215
215,2019-03-05 15:25:30,pressKey_Web,215
215,2019-03-05 15:25:34,clickButton_update_Web,215
215,2019-03-05 15:25:38,insertValue_address_Web,215
215,2019-03-05 15:25:43,insertValue_country_Web,215
215,2019-03-05 15:25:57,clickButton_UnbindFile_Web,215
215,2019-03-05 15:26:01,clickButton_OK_Web,215
216,2019-03-05 15:26:15,clickButton_Clients_Web,216
216,2019-03-05 15:26:19,insertValue_clientID_Web,216
216,2019-03-05 15:26:28,pressKey_Web,216
216,2019-03-05 15:26:30,clickButton_update_Web,216
216,2019-03-05 15:26:33,insertValue_address_Web,216
216,2019-03-05 15:26:46,insertValue_country_Web,216
216,2019-03-05 15:26:46,clickButton_UnbindFile_Web,216
216,2019-03-05 15:26:49,clickButton_OK_Web,216
216,2019-03-05 15:26:51,clickButton_Confirm_Web,216
217,2019-03-05 15:27:05,clickButton_Clients_Web,217
217,2019-03-05 15:27:08,insertValue_clientID_Web,217
217,2019-03-05 15:27:27,pressKey_Web,217
217,2019-03-05 15:27:31,clickButton_update_Web,217
217,2019-03-05 15:27:34,insertValue_address_Web,217
217,2019-03-05 15:27:42,insertValue_country_Web,217
217,2019-03-05 15:27:50,insertValue_country_Web,217
217,2019-03-05 15:27:57,copy_address_Web,217
217,2019-03-05 15:28:13,paste_Excel_5_A,217
217,2019-03-05 15:28:16,saveFile_save_Excel,217
217,2019-03-05 15:28:20,clickButton_ConfirmWithFile_Web,217
218,2019-03-05 15:28:33,clickButton_Clients_Web,218
218,2019-03-05 15:28:35,insertValue_clientID_Web,218
218,2019-03-05 15:28:54,pressKey_Web,218
218,2019-03-05 15:28:56,clickButton_update_Web,218
218,2019-03-05 15:29:00,insertValue_address_Web,218
218,2019-03-05 15:29:20,clickButton_UnbindFile_Web,218
218,2019-03-05 15:29:25,clickButton_OK_Web,218
218,2019-03-05 15:29:25,clickButton_Confirm_Web,218
219,2019-03-05 15:29:39,clickButton_Clients_Web,219
219,2019-03-05 15:29:41,insertValue_clientID_Web,219
219,2019-03-05 15:29:51,pressKey_Web,219
219,2019-03-05 15:29:54,clickButton_update_Web,219
219,2019-03-05 15:30:02,insertValue_country_Web,219
219,2019-03-05 15:30:06,insertValue_clientID_Web,219
219,2019-03-05 15:30:09,openFile_Excel,219
219,2019-03-05 15:30:09,copy_address_Web,219
219,2019-03-05 15:30:15,paste_Excel_5_A,219
219,2019-03-05 15:30:17,saveFile_save_Excel,219
219,2019-03-05 15:30:21,clickButton_ConfirmWithFile_Web,219
220,2019-03-05 15:00:07,clickButton_ConfirmWithFile_Web,220
220,2019-03-05 15:30:34,clickButton_Clients_Web,220
220,2019-03-05 15:30:37,insertValue_clientID_Web,220
220,2019-03-05 15:30:39,pressKey_Web,220
220,2019-03-05 15:30:43,clickButton_update_Web,220
220,2019-03-05 15:30:46,insertValue_address_Web,220
220,2019-03-05 15:30:58,insertValue_country_Web,220
220,2019-03-05 15:31:07,clickButton_UnbindFile_Web,220
220,2019-03-05 15:31:10,clickButton_OK_Web,220
220,2019-03-05 15:31:11,clickButton_Confirm_Web,220
221,2019-03-05 15:31:24,clickButton_Clients_Web,221
221,2019-03-05 15:31:26,clickButton_update_Web,221
221,2019-03-05 15:31:27,insertValue_clientID_Web,221
221,2019-03-05 15:31:35,pressKey_Web,221
221,2019-03-05 15:31:36,clickButton_update_Web,221
221,2019-03-05 15:31:39,insertValue_address_Web,221
221,2019-03-05 15:31:39,insertValue_country_Web,221
221,2019-03-05 15:31:44,clickButton_UnbindFile_Web,221
221,2019-03-05 15:31:48,clickButton_OK_Web,221
221,2019-03-05 15:31:51,clickButton_Confirm_Web,221
222,2019-03-05 15:32:03,clickButton_Clients_Web,222
222,2019-03-05 15:32:05,insertValue_clientID_Web,222
222,2019-03-05 15:32:10,pressKey_Web,222
222,2019-03-05 15:32:12,clickButton_update_Web,222
222,2019-03-05 15:32:24,insertValue_country_Web,222
222,2019-03-05 15:32:24,clickButton_UnbindFile_Web,222
222,2019-03-05 15:32:26,clickButton_OK_Web,222
222,2019-03-05 15:32:28,clickButton_Confirm_Web,222
223,2019-03-05 15:32:42,clickButton_Clients_Web,223
223,2019-03-05 15:32:45,insertValue_clientID_Web,223
223,2019-03-05 15:32:50,pressKey_Web,223
223,2019-03-05 15:32:52,clickButton_update_Web,223
223,2019-03-05 15:33:19,clickButton_UnbindFile_Web,223
223,2019-03-05 15:33:25,clickButton_OK_Web,223
223,2019-03-05 15:33:29,clickButton_Confirm_Web,223
224,2019-03-05 15:33:42,clickButton_Clients_Web,224
224,2019-03-05 15:33:43,clickButton_UnbindFile_Web,224
224,2019-03-05 15:33:45,insertValue_clientID_Web,224
224,2019-03-05 15:34:00,pressKey_Web,224
224,2019-03-05 15:34:03,clickButton_update_Web,224
224,2019-03-05 15:34:05,clickButton_update_Web,224
224,2019-03-05 15:34:06,insertValue_address_Web,224
224,2019-03-05 15:34:15,insertValue_country_Web,224
224,2019-03-05 15:34:21,clickButton_UnbindFile_Web,224
224,2019-03-05 15:34:27,clickButton_Confirm_Web,224
225,2019-03-05 15:34:40,clickButton_Clients_Web,225
225,2019-03-05 15:34:43,insertValue_clientID_Web,225
225,2019-03-05 15:34:52,pressKey_Web,225
225,2019-03-05 15:34:59,insertValue_address_Web,225
225,2019-03-05 15:35:08,insertValue_country_Web,225
225,2019-03-05 15:35:21,clickButton_UnbindFile_Web,225
225,2019-03-05 15:35:23,clickButton_OK_Web,225
225,2019-03-05 15:35:27,clickButton_Confirm_Web,225
226,2019-03-05 15:35:39,clickButton_Clients_Web,226
226,2019-03-05 15:35:41,insertValue_clientID_Web,226
226,2019-03-05 15:35:47,pressKey_Web,226
226,2019-03-05 15:35:51,clickButton_update_Web,226
226,2019-03-05 15:35:53,insertValue_address_Web,226
226,2019-03-05 15:35:54,insertValue_country_Web,226
226,2019-03-05 15:36:04,clickButton_UnbindFile_Web,226
226,2019-03-05 15:36:09,clickButton_OK_Web,226
226,2019-03-05 15:36:12,clickButton_Confirm_Web,226
227,2019-03-05 15:36:24,clickButton_Clients_Web,227
227,2019-03-05 15:36:28,insertValue_clientID_Web,227
227,2019-03-05 15:36:29,pressKey_Web,227
227,2019-03-05 15:36:31,clickButton_update_Web,227
227,2019-03-05 15:36:47,insertValue_country_Web,227
227,2019-03-05 15:36:56,clickButton_UnbindFile_Web,227
227,2019-03-05 15:36:59,clickButton_OK_Web,227
227,2019-03-05 15:37:02,clickButton_Confirm_Web,227
228,2019-03-05 15:37:15,clickButton_Clients_Web,228
228,2019-03-05 15:37:19,insertValue_clientID_Web,228
228,2019-03-05 15:37:24,pressKey_Web,228
228,2019-03-05 15:37:26,clickButton_update_Web,228
228,2019-03-05 15:37:30,insertValue_address_Web,228
228,2019-03-05 15:37:45,insertValue_country_Web,228
228,2019-03-05 15:37:52,openFile_Excel,228
228,2019-03-05 15:38:06,copy_address_Web,228
228,2019-03-05 15:38:17,paste_Excel_5_A,228
228,2019-03-05 15:38:20,saveFile_save_Excel,228
228,2019-03-05 15:38:22,clickButton_ConfirmWithFile_Web,228
229,2019-03-05 15:38:36,clickButton_Clients_Web,229
229,2019-03-05 15:38:40,insertValue_clientID_Web,229
229,2019-03-05 15:38:57,clickButton_update_Web,229
229,2019-03-05 15:38:59,insertValue_address_Web,229
229,2019-03-05 15:39:05,insertValue_country_Web,229
229,2019-03-05 15:39:12,insertValue_country_Web,229
229,2019-03-05 15:39:22,clickButton_UnbindFile_Web,229
229,2019-03-05 15:39:27,clickButton_OK_Web,229
229,2019-03-05 15:39:29,clickButton_Confirm_Web,229
230,2019-03-05 15:39:42,clickButton_Clients_Web,230
230,2019-03-05 15:39:45,insertValue_clientID_Web,230
230,2019-03-05 15:39:48,pressKey_Web,230
230,2019-03-05 15:39:52,clickButton_update_Web,230
230,2019-03-05 15:39:55,insertValue_address_Web,230
230,2019-03-05 15:39:58,insertValue_country_Web,230
230,2019-03-05 15:40:06,clickButton_UnbindFile_Web,230
230,2019-03-05 15:40:09,clickButton_OK_Web,230
230,2019-03-05 15:40:13,clickButton_Confirm_Web,230
231,2019-03-05 15:40:25,clickButton_Clients_Web,231
231,2019-03-05 15:40:26,insertValue_clientID_Web,231
231,2019-03-05 15:40:33,clickButton_update_Web,231
231,2019-03-05 15:40:39,clickButton_update_Web,231
231,2019-03-05 15:40:42,insertValue_address_Web,231
231,2019-03-05 15:41:03,insertValue_country_Web,231
231,2019-03-05 15:41:15,clickButton_OK_Web,231
231,2019-03-05 15:41:19,clickButton_Confirm_Web,231
232,2019-03-05 15:41:33,clickButton_Clients_Web,232
232,2019-03-05 15:41:37,insertValue_clientID_Web,232
232,2019-03-05 15:41:42,pressKey_Web,232
232,2019-03-05 15:41:44,clickButton_update_Web,232
232,2019-03-05 15:42:01,insertValue_country_Web,232
232,2019-03-05 15:42:07,openFile_Excel,232
232,2019-03-05 15:42:14,copy_address_Web,232
232,2019-03-05 15:42:22,paste_Excel_5_A,232
232,2019-03-05 15:42:25,saveFile_save_Excel,232
232,2019-03-05 15:42:29,clickButton_ConfirmWithFile_Web,232
233,2019-03-05 15:42:43,clickButton_Clients_Web,233
233,2019-03-05 15:42:45,insertValue_clientID_Web,233
233,2019-03-05 15:42:58,pressKey_Web,233
233,2019-03-05 15:43:02,clickButton_update_Web,233
233,2019-03-05 15:43:05,insertValue_address_Web,233
233,2019-03-05 15:43:15,insertValue_country_Web,233
233,2019-03-05 15:43:34,clickButton_UnbindFile_Web,233
233,2019-03-05 15:43:38,clickButton_OK_Web,233
233,2019-03-05 15:43:40,clickButton_Confirm_Web,233
234,2019-03-05 15:43:54,clickButton_Clients_Web,234
234,2019-03-05 15:43:57,insertValue_clientID_Web,234
234,2019-03-05 15:44:02,clickButton_UnbindFile_Web,234
234,2019-03-05 15:44:07,pressKey_Web,234
234,2019-03-05 15:44:10,clickButton_update_Web,234
234,2019-03-05 15:44:12,insertValue_address_Web,234
234,2019-03-05 15:44:12,insertValue_country_Web,234
234,2019-03-05 15:44:29,clickButton_UnbindFile_Web,234
234,2019-03-05 15:44:33,clickButton_OK_Web,234
234,2019-03-05 15:44:36,clickButton_Confirm_Web,234
235,2019-03-05 15:44:47,clickButton_Clients_Web,235
235,2019-03-05 15:44:51,insertValue_clientID_Web,235
235,2019-03-05 15:45:09,clickButton_update_Web,235
235,2019-03-05 15:45:12,insertValue_address_Web,235
235,2019-03-05 15:45:17,insertValue_country_Web,235
235,2019-03-05 15:45:28,clickButton_UnbindFile_Web,235
235,2019-03-05 15:45:30,clickButton_OK_Web,235
235,2019-03-05 15:45:35,clickButton_Confirm_Web,235
236,2019-03-05 15:45:47,clickButton_Clients_Web,236
236,2019-03-05 15:45:50,insertValue_clientID_Web,236
236,2019-03-05 15:45:59,pressKey_Web,236
236,2019-03-05 15:46:01,clickButton_update_Web,236
236,2019-03-05 15:46:05,insertValue_address_Web,236
236,2019-03-05 15:46:18,clickButton_UnbindFile_Web,236
236,2019-03-05 15:46:20,clickButton_OK_Web,236
236,2019-03-05 15:46:24,clickButton_Confirm_Web,236
237,2019-03-05 14:50:05,clickButton_Confirm_Web,237
237,2019-03-05 15:46:38,clickButton_Clients_Web,237
237,2019-03-05 15:46:42,insertValue_clientID_Web,237
237,2019-03-05 15:46:53,pressKey_Web,237
237,2019-03-05 15:46:56,clickButton_update_Web,237
237,2019-03-05 15:46:59,insertValue_address_Web,237
237,2019-03-05 15:47:08,insertValue_country_Web,237
237,2019-03-05 15:47:09,openFile_Excel,237
237,2019-03-05 15:47:21,paste_Excel_5_A,237
237,2019-03-05 15:47:24,saveFile_save_Excel,237
237,2019-03-05 15:47:27,clickButton_ConfirmWithFile_Web,237
238,2019-03-05 15:47:41,clickButton_Clients_Web,238
238,2019-03-05 15:47:42,insertValue_clientID_Web,238
238,2019-03-05 15:47:50,pressKey_Web,238
238,2019-03-05 15:47:54,clickButton_update_Web,238
238,2019-03-05 15:47:57,insertValue_address_Web,238
238,2019-03-05 15:48:06,insertValue_country_Web,238
238,2019-03-05 15:48:21,openFile_Excel,238
238,2019-03-05 15:48:25,copy_address_Web,238
238,2019-03-05 15:48:30,paste_Excel_5_A,238
238,2019-03-05 15:48:33,saveFile_save_Excel,238
238,2019-03-05 15:48:36,clickButton_ConfirmWithFile_Web,238
239,2019-03-05 15:48:49,clickButton_Clients_Web,239
239,2019-03-05 15:48:51,insertValue_clientID_Web,239
239,2019-03-05 15:48:56,insertValue_country_Web,239
239,2019-03-05 15:49:02,pressKey_Web,239
239,2019-03-05 15:49:05,clickButton_update_Web,239
239,2019-03-05 15:49:08,insertValue_address_Web,239
239,2019-03-05 15:49:15,insertValue_country_Web,239
239,2019-03-05 15:49:15,clickButton_UnbindFile_Web,239
239,2019-03-05 15:49:18,clickButton_OK_Web,239
239,2019-03-05 15:49:23,clickButton_Confirm_Web,239
240,2019-03-05 15:49:34,clickButton_Clients_Web,240
240,2019-03-05 15:49:36,insertValue_clientID_Web,240
240,2019-03-05 15:49:51,clickButton_update_Web,240
240,2019-03-05 15:49:53,insertValue_address_Web,240
240,2019-03-05 15:49:53,openFile_Excel,240
240,2019-03-05 15:49:53,insertValue_country_Web,240
240,2019-03-05 15:49:56,insertValue_clientID_Web,240
240,2019-03-05 15:49:58,clickButton_update_Web,240
240,2019-03-05 15:50:00,clickButton_UnbindFile_Web,240
240,2019-03-05 15:50:04,clickButton_OK_Web,240
240,2019-03-05 15:50:07,clickButton_Confirm_Web,240
240,2019-03-05 16:01:05,clickButton_update_Web,240
241,2019-03-05 15:50:20,clickButton_Clients_Web,241
241,2019-03-05 15:50:24,insertValue_clientID_Web,241
241,2019-03-05 15:50:28,pressKey_Web,241
241,2019-03-05 15:50:31,clickButton_update_Web,241
241,2019-03-05 15:50:35,insertValue_address_Web,241
241,2019-03-05 15:50:46,insertValue_country_Web,241
241,2019-03-05 15:50:46,clickButton_UnbindFile_Web,241
241,2019-03-05 15:50:47,clickButton_OK_Web,241
241,2019-03-05 15:50:50,clickButton_Confirm_Web,241
242,2019-03-05 15:51:03,clickButton_Clients_Web,242
242,2019-03-05 15:51:06,insertValue_clientID_Web,242
242,2019-03-05 15:51:06,pressKey_Web,242
242,2019-03-05 15:51:07,clickButton_update_Web,242
242,2019-03-05 15:51:08,insertValue_address_Web,242
242,2019-03-05 15:51:13,insertValue_country_Web,242
242,2019-03-05 15:51:24,openFile_Excel,242
242,2019-03-05 15:51:25,copy_address_Web,242
242,2019-03-05 15:51:31,paste_Excel_5_A,242
242,2019-03-05 15:51:34,saveFile_save_Excel,242
242,2019-03-05 15:51:38,clickButton_ConfirmWithFile_Web,242
243,2019-03-05 15:51:52,clickButton_Clients_Web,243
243,2019-03-05 15:51:53,insertValue_clientID_Web,243
243,2019-03-05 15:51:53,pressKey_Web,243
243,2019-03-05 15:51:53,pressKey_Web,243
243,2019-03-05 15:51:56,clickButton_update_Web,243
243,2019-03-05 15:51:59,insertValue_address_Web,243
243,2019-03-05 15:52:10,insertValue_country_Web,243
243,2019-03-05 15:52:15,openFile_Excel,243
243,2019-03-05 15:52:27,copy_address_Web,243
243,2019-03-05 15:52:32,paste_Excel_5_A,243
243,2019-03-05 15:52:35,saveFile_save_Excel,243
243,2019-03-05 15:52:38,clickButton_ConfirmWithFile_Web,243
244,2019-03-05 15:52:52,clickButton_Clients_Web,244
244,2019-03-05 15:53:13,clickButton_update_Web,244
244,2019-03-05 15:53:16,insertValue_address_Web,244
244,2019-03-05 15:53:28,insertValue_country_Web,244
244,2019-03-05 15:53:37,openFile_Excel,244
244,2019-03-05 15:53:54,copy_address_Web,244
244,2019-03-05 15:54:02,paste_Excel_5_A,244
244,2019-03-05 15:54:06,saveFile_save_Excel,244
244,2019-03-05 15:54:10,clickButton_ConfirmWithFile_Web,244
245,2019-03-05 15:54:23,clickButton_Clients_Web,245
245,2019-03-05 15:54:26,insertValue_clientID_Web,245
245,2019-03-05 15:54:41,pressKey_Web,245
245,2019-03-05 15:54:45,clickButton_update_Web,245
245,2019-03-05 15:54:48,insertValue_address_Web,245
245,2019-03-05 15:55:05,insertValue_country_Web,245
245,2019-03-05 15:55:16,clickButton_UnbindFile_Web,245
245,2019-03-05 15:55:18,clickButton_OK_Web,245
245,2019-03-05 15:55:20,clickButton_Confirm_Web,245
246,2019-03-05 15:55:35,clickButton_Clients_Web,246
246,2019-03-05 15:55:38,insertValue_clientID_Web,246
246,2019-03-05 15:55:49,pressKey_Web,246
246,2019-03-05 15:55:51,clickButton_update_Web,246
246,2019-03-05 15:55:54,insertValue_address_Web,246
246,2019-03-05 15:55:59,insertValue_country_Web,246
246,2019-03-05 15:56:08,clickButton_OK_Web,246
246,2019-03-05 15:56:11,clickButton_Confirm_Web,246
247,2019-03-05 15:56:24,clickButton_Clients_Web,247
247,2019-03-05 15:56:28,insertValue_clientID_Web,247
247,2019-03-05 15:56:31,pressKey_Web,247
247,2019-03-05 15:56:34,pressKey_Web,247
247,2019-03-05 15:56:36,insertValue_clientID_Web,247
247,2019-03-05 15:56:37,clickButton_update_Web,247
247,2019-03-05 15:56:39,insertValue_address_Web,247
247,2019-03-05 15:56:59,openFile_Excel,247
247,2019-03-05 15:57:05,copy_address_Web,247
247,2019-03-05 15:57:12,paste_Excel_5_A,247
247,2019-03-05 15:57:17,saveFile_save_Excel,247
247,2019-03-05 15:57:19,clickButton_ConfirmWithFile_Web,247
248,2019-03-05 15:57:31,clickButton_Clients_Web,248
248,2019-03-05 15:57:33,insertValue_clientID_Web,248
248,2019-03-05 15:57:39,pressKey_Web,248
248,2019-03-05 15:57:43,clickButton_update_Web,248
248,2019-03-05 15:57:49,insertValue_address_Web,248
248,2019-03-05 15:58:01,insertValue_country_Web,248
248,2019-03-05 15:58:08,openFile_Excel,248
248,2019-03-05 15:58:14,copy_address_Web,248
248,2019-03-05 15:58:25,paste_Excel_5_A,248
248,2019-03-05 15:58:27,saveFile_save_Excel,248
248,2019-03-05 15:58:28,clickButton_ConfirmWithFile_Web,248
249,2019-03-05 15:58:39,clickButton_Clients_Web,249
249,2019-03-05 15:58:42,insertValue_clientID_Web,249
249,2019-03-05 15:58:45,pressKey_Web,249
249,2019-03-05 15:58:48,clickButton_update_Web,249
249,2019-03-05 15:58:51,insertValue_address_Web,249
249,2019-03-05 15:59:16,openFile_Excel,249
249,2019-03-05 15:59:21,pressKey_Web,249
249,2019-03-05 15:59:25,copy_address_Web,249
249,2019-03-05 15:59:40,paste_Excel_5_A,249
249,2019-03-05 15:59:44,saveFile_save_Excel,249
249,2019-03-05 15:59:48,clickButton_ConfirmWithFile_Web,249
250,2019-03-05 16:00:00,clickButton_Clients_Web,250
250,2019-03-05 16:00:03,insertValue_clientID_Web,250
250,2019-03-05 16:00:13,pressKey_Web,250
250,2019-03-05 16:00:17,clickButton_update_Web,250
250,2019-03-05 16:00:21,insertValue_address_Web,250
250,2019-03-05 16:00:34,insertValue_country_Web,250
250,2019-03-05 16:00:46,openFile_Excel,250
250,2019-03-05 16:00:57,copy_address_Web,250
250,2019-03-05 16:01:06,paste_Excel_5_A,250
250,2019-03-05 16:01:09,saveFile_save_Excel,250
250,2019-03-05 16:01:13,clickButton_ConfirmWithFile_Web,250
251,2019-03-05 16:01:26,clickButton_Clients_Web,251
251,2019-03-05 16:01:30,insertValue_clientID_Web,251
251,2019-03-05 16:01:38,pressKey_Web,251
251,2019-03-05 16:01:41,clickButton_update_Web,251
251,2019-03-05 16:01:45,insertValue_address_Web,251
251,2019-03-05 16:02:02,insertValue_country_Web,251
251,2019-03-05 16:02:02,openFile_Excel,251
251,2019-03-05 16:02:10,copy_address_Web,251
251,2019-03-05 16:02:10,paste_Excel_5_A,251
251,2019-03-05 16:02:13,saveFile_save_Excel,251
251,2019-03-05 16:02:17,clickButton_ConfirmWithFile_Web,251
252,2019-03-05 16:02:30,clickButton_Clients_Web,252
252,2019-03-05 16:02:32,insertValue_clientID_Web,252
252,2019-03-05 16:02:44,pressKey_Web,252
252,2019-03-05 16:02:46,clickButton_update_Web,252
252,2019-03-05 16:02:46,insertValue_clientID_Web,252
252,2019-03-05 16:02:46,insertValue_address_Web,252
252,2019-03-05 16:02:50,insertValue_country_Web,252
252,2019-03-05 16:02:58,openFile_Excel,252
252,2019-03-05 16:03:17,copy_address_Web,252
252,2019-03-05 16:03:26,paste_Excel_5_A,252
252,2019-03-05 16:03:27,insertValue_address_Web,252
252,2019-03-05 16:03:28,saveFile_save_Excel,252
253,2019-03-05 16:03:44,clickButton_Clients_Web,253
253,2019-03-05 16:04:00,pressKey_Web,253
253,2019-03-05 16:04:04,clickButton_update_Web,253
253,2019-03-05 16:04:06,insertValue_address_Web,253
253,2019-03-05 16:04:16,insertValue_country_Web,253
253,2019-03-05 16:04:22,clickButton_UnbindFile_Web,253
253,2019-03-05 16:04:25,clickButton_OK_Web,253
253,2019-03-05 16:04:29,clickButton_Confirm_Web,253
254,2019-03-05 16:04:40,clickButton_Clients_Web,254
254,2019-03-05 16:04:43,insertValue_clientID_Web,254
254,2019-03-05 16:05:01,pressKey_Web,254
254,2019-03-05 16:05:04,clickButton_update_Web,254
254,2019-03-05 16:05:09,insertValue_address_Web,254
254,2019-03-05 16:05:15,insertValue_country_Web,254
254,2019-03-05 16:05:25,openFile_Excel,254
254,2019-03-05 16:05:40,copy_address_Web,254
254,2019-03-05 16:05:55,paste_Excel_5_A,254
254,2019-03-05 16:05:56,saveFile_save_Excel,254
254,2019-03-05 16:05:58,clickButton_ConfirmWithFile_Web,254
255,2019-03-05 16:06:09,clickButton_Clients_Web,255
255,2019-03-05 16:06:12,insertValue_clientID_Web,255
255,2019-03-05 16:06:27,pressKey_Web,255
255,2019-03-05 16:06:28,clickButton_update_Web,255
255,2019-03-05 16:06:30,insertValue_address_Web,255
255,2019-03-05 16:06:37,insertValue_country_Web,255
255,2019-03-05 16:06:50,openFile_Excel,255
255,2019-03-05 16:06:54,insertValue_clientID_Web,255
255,2019-03-05 16:06:58,copy_address_Web,255
255,2019-03-05 16:07:05,paste_Excel_5_A,255
255,2019-03-05 16:07:08,saveFile_save_Excel,255
255,2019-03-05 16:07:09,clickButton_update_Web,255
255,2019-03-05 16:07:10,insertValue_clientID_Web,255
255,2019-03-05 16:07:10,clickButton_ConfirmWithFile_Web,255
256,2019-03-05 16:07:24,clickButton_Clients_Web,256
256,2019-03-05 16:07:26,insertValue_clientID_Web,256
256,2019-03-05 16:07:44,pressKey_Web,256
256,2019-03-05 16:07:48,clickButton_update_Web,256
256,2019-03-05 16:07:51,insertValue_address_Web,256
256,2019-03-05 16:07:55,insertValue_country_Web,256
256,2019-03-05 16:08:03,insertValue_address_Web,256
256,2019-03-05 16:08:11,clickButton_UnbindFile_Web,256
256,2019-03-05 16:08:15,clickButton_OK_Web,256
256,2019-03-05 16:08:17,insertValue_clientID_Web,256
256,2019-03-05 16:08:19,clickButton_Confirm_Web,256
257,2019-03-05 16:08:32,clickButton_Clients_Web,257
